Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
48,Physical,Dua Lipa,1163475,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,2020,4,10,br,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829,4
49,Ferida Curada,Zé Neto & Cristiano,1162778,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR,2020,4,10,br,0.49,0.845,2,-3.359,1,0.0973,0.49,0,0.213,0.548,146.105,159164,4
50,Textão - Ao Vivo,Zé Neto & Cristiano,1113037,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF,2020,4,10,br,0.643,0.84,7,-4.21,1,0.0299,0.329,0,0.678,0.364,103.851,183073,4
51,Chama Ela (feat. Pedro Sampaio),Lexa,1064081,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ,2020,4,10,br,0.888,0.841,6,-1.933,1,0.147,0.46,9.12e-05,0.0568,0.964,149.994,120200,4
52,Tiro Certo - Ao Vivo,Zé Felipe,1052907,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk,2020,4,10,br,0.71,0.905,5,-5.146,1,0.0716,0.557,1.31e-06,0.709,0.688,130.046,179065,4
53,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,1037617,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP,2020,4,10,br,0.505,0.721,1,-5.86,1,0.061,0.768,0,0.869,0.421,106.248,189059,4
54,Despedida - Ao Vivo,Wesley Safadão,1002088,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg,2020,4,10,br,0.428,0.806,9,-6.317,1,0.207,0.16,0,0.681,0.637,176.212,202597,4
55,Falling,Trevor Daniel,990717,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020,4,10,br,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,159382,4
56,Amoreco,Simone & Simaria,985464,https://open.spotify.com/track/15Dl8e6gdR0I1IQn0M4SGi,2020,4,10,br,0.777,0.898,1,-3.395,1,0.0447,0.152,0,0.146,0.873,131.057,151263,4
57,Amor de Fim de Noite,Orochi,979710,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J,2020,4,10,br,0.473,0.427,7,-9.693,0,0.066,0.842,0,0.0839,0.694,138.655,221143,4
58,Tentativas,Marília Mendonça,976998,https://open.spotify.com/track/5STHFaWYO1KeyITjvB4hR8,2020,4,10,br,0.695,0.618,2,-4.493,1,0.0418,0.0974,0,0.132,0.332,102.058,171221,4
59,Say So,Doja Cat,958800,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,4,10,br,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
60,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,952714,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo,2020,4,10,br,0.621,0.743,3,-3.864,1,0.0738,0.281,0,0.411,0.581,111.454,154661,4
61,Gaiola É o Troco,MC Du Black,949410,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH,2020,4,10,br,0.722,0.84,10,-3.24,0,0.0785,0.42,0,0.112,0.851,150.108,187246,4
62,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,947682,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD,2020,4,10,br,0.611,0.791,2,-3.095,1,0.0436,0.245,0,0.237,0.572,111.928,174179,4
63,Lose Control,MEDUZA,940506,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020,4,10,br,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387,4
64,Dois Lados,Wesley Safadão,940013,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6,2020,4,10,br,0.664,0.852,1,-4.059,1,0.0534,0.417,0,0.101,0.934,160.035,147187,4
65,"Mil Anos - Recorded At Mosh Studios, São Paulo",Jorge & Mateus,909927,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1,2020,4,10,br,0.619,0.697,9,-8.037,0,0.0715,0.287,0,0.0788,0.447,135.089,189005,4
66,Segunda Taça - Ao Vivo,João Bosco & Vinicius,907160,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil,2020,4,10,br,0.61,0.867,9,-3.94,1,0.176,0.471,0,0.83,0.717,81.023,180346,4
67,Erro Antigo - Ao Vivo,Diego & Victor Hugo,907070,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns,2020,4,10,br,0.625,0.826,9,-4.437,0,0.0692,0.553,0,0.355,0.64,147.83,171097,4
68,Certo e Duvidoso (feat. Gaab) - Ao Vivo,Marcos & Belutti,899698,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi,2020,4,10,br,0.68,0.874,0,-3.911,0,0.109,0.286,0,0.577,0.916,154.033,154093,4
69,Tchau Brigado - Ao Vivo,Humberto & Ronaldo,896595,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf,2020,4,10,br,0.719,0.894,6,-2.743,0,0.0451,0.135,0,0.68,0.81,135.91,163403,4
70,Pipa Voada (feat. Emicida),Rashid,893238,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi,2020,4,10,br,0.758,0.732,5,-5.511,0,0.051,0.489,0,0.13,0.924,90.038,185333,4
71,Paredão,MC Kevinho,893020,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj,2020,4,10,br,0.744,0.794,6,-4.409,0,0.0836,0.293,0.00207,0.0994,0.717,90.07,133333,4
72,Declaração pro Bar - Ao Vivo,Guilherme & Benuto,891020,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0,2020,4,10,br,0.679,0.767,2,-5.058,0,0.133,0.69,0,0.805,0.603,112.901,161397,4
73,Intenção - Ao Vivo,Marília Mendonça,885095,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG,2020,4,10,br,0.613,0.611,6,-6.587,0,0.0843,0.376,0,0.91,0.628,139.474,202767,4
74,choque térmico - ao vivo,Luan Santana,879540,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530,2020,4,10,br,0.737,0.758,2,-5.508,1,0.0402,0.342,0,0.834,0.734,126.978,180001,4
75,Girassol,Priscilla Alcantara,865086,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj,2020,4,10,br,0.333,0.512,9,-8.204,1,0.0528,0.129,0,0.111,0.152,152.489,224725,3
76,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos,861541,https://open.spotify.com/track/4pnlRYoaaGu24SuC3et5Pv,2020,4,10,br,0.716,0.828,11,-4.375,1,0.0727,0.16,0,0.686,0.806,124.895,190950,4
77,Então Toma - Ao Vivo,Matheus & Kauan,860676,https://open.spotify.com/track/600Byp0tUwr2aDLm361rG1,2020,4,10,br,0.648,0.817,0,-7.449,1,0.103,0.546,0,0.41,0.765,145.887,161503,4
78,Some que ele vem atrás,Anitta,856695,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5,2020,4,10,br,0.648,0.795,0,-5.536,0,0.17,0.0748,0,0.38,0.598,180.043,194771,4
79,Señorita,Shawn Mendes,840272,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020,4,10,br,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
80,Complicado,Vitão,839912,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy,2020,4,10,br,0.734,0.484,7,-7.486,0,0.13,0.57,0,0.224,0.499,130.05,179339,4
81,Tusa,KAROL G,836260,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020,4,10,br,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
82,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Maverick Sabre,831448,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,2020,4,10,br,0.881,0.661,11,-7.681,0,0.0343,0.098,0.0187,0.101,0.965,124.023,181306,4
83,Kenny G,Matuê,829902,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,2020,4,10,br,0.417,0.767,9,-3.31,1,0.193,0.0778,0,0.113,0.152,72.573,189600,3
84,Someone You Loved,Lewis Capaldi,810589,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,4,10,br,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
85,Viva Voz - Ao Vivo,Lauana Prado,805570,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj,2020,4,10,br,0.741,0.848,0,-3.64,1,0.0282,0.0518,0,0.491,0.885,128.036,164407,4
86,Pupila,ANAVITÓRIA,803712,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,2020,4,10,br,0.716,0.426,10,-9.576,1,0.128,0.401,0,0.11,0.434,88.794,202288,4
87,Sunday Best,Surfaces,785218,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020,4,10,br,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571,4
88,Verdinha,Ludmilla,782868,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ,2020,4,10,br,0.845,0.954,8,-3.656,0,0.124,0.345,5.21e-05,0.115,0.63,137.995,160396,4
89,Bebi Liguei - Ao Vivo,Marília Mendonça,781670,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3,2020,4,10,br,0.603,0.804,0,-4.253,1,0.198,0.362,0,0.743,0.682,153.883,159780,4
90,Tudo Aconteceu,MC Du Black,779453,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo,2020,4,10,br,0.579,0.346,0,-13.975,0,0.368,0.86,2.02e-06,0.0945,0.741,102.374,155125,5
91,Glockada,NGC Daddy,775441,https://open.spotify.com/track/4f3e6HRUIu5Ub2mcwu8god,2020,4,10,br,0.853,0.459,10,-9.73,0,0.151,0.0481,0.00531,0.0883,0.715,143.062,121678,4
92,Algo Mais (Amante) - Ao Vivo,Xand Avião,773906,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P,2020,4,10,br,0.697,0.844,9,-3.076,1,0.0575,0.285,0,0.753,0.665,139.993,231680,4
93,On & On,Alok,767891,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat,2020,4,10,br,0.747,0.776,10,-5.898,0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027,4
94,Contatinho - Ao Vivo,Leo Santana,766958,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT,2020,4,10,br,0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-05,0.951,0.813,152.018,173230,4
95,"A boba fui eu - Recorded At Mosh Studios, São Paulo",Ludmilla,756977,https://open.spotify.com/track/4Y7ay3naWoluoOM3xIj1UZ,2020,4,10,br,0.673,0.466,11,-8.483,1,0.0333,0.733,0,0.228,0.556,133.039,192871,4
96,Fake News - Ao Vivo,Gustavo Mioto,755452,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW,2020,4,10,br,0.804,0.637,11,-3.187,1,0.0542,0.47,0,0.969,0.732,113.979,175205,4
97,Intentions (feat. Quavo),Justin Bieber,750943,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020,4,10,br,0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,212867,4
98,Hit Contagiante,Felipe Original,750622,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi,2020,4,10,br,0.819,0.684,6,-7.169,0,0.119,0.132,0,0.0942,0.959,170.187,137125,4
99,Dois Enganados,Murilo Huff,746239,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2,2020,4,10,br,0.711,0.56,1,-4.098,1,0.0355,0.699,0,0.857,0.504,105.05,172751,4
100,Tão Linda,Atitude 67,739203,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn,2020,4,10,br,0.877,0.557,9,-9.074,1,0.0911,0.169,0,0.265,0.829,152.874,147843,4
1,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4245623,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,2020,4,17,br,0.794,0.937,8,-2.44,0,0.0336,0.366,4.15e-06,0.962,0.826,134.012,237517,4
2,Don't Start Now,Dua Lipa,3725200,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020,4,17,br,0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,183290,4
3,Liberdade Provisória - Ao Vivo,Henrique & Juliano,3724721,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI,2020,4,17,br,0.668,0.684,1,-5.937,1,0.0527,0.627,0,0.923,0.7,108.138,187986,4
4,BRABA,Luísa Sonza,3431330,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2020,4,17,br,0.811,0.689,0,-5.113,0,0.0615,0.181,2.55e-05,0.0784,0.663,144.015,129782,4
5,Rave de Favela (feat. BEAM),Major Lazer,2944315,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej,2020,4,17,br,0.891,0.894,4,-4.595,0,0.145,0.0466,0.000244,0.161,0.671,130.045,154154,4
6,Graveto - Ao Vivo,Marília Mendonça,2923203,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o,2020,4,17,br,0.714,0.632,9,-5.1,1,0.0312,0.292,0,0.812,0.402,93.052,170877,4
7,Litrão - Ao Vivo,Matheus & Kauan,2841612,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg,2020,4,17,br,0.48,0.807,1,-7.402,1,0.195,0.356,0,0.626,0.537,153.61,170197,4
8,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2698531,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi,2020,4,17,br,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4
9,S de Saudade,Luíza & Maurílio,2670935,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,2020,4,17,br,0.714,0.712,11,-4.403,1,0.0545,0.621,0,0.127,0.789,123.804,174863,4
10,Te Prometo,Dennis DJ,2432770,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN,2020,4,17,br,0.818,0.646,9,-5.325,0,0.273,0.0887,0,0.0991,0.868,174.041,161653,4
11,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,2357047,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe,2020,4,17,br,0.39,0.903,0,-3.846,1,0.409,0.445,0,0.911,0.47,195.62,181670,4
12,Ranking,Jorge & Mateus,2264586,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS,2020,4,17,br,0.666,0.846,1,-3.654,1,0.174,0.0883,0,0.084,0.782,144.479,166388,4
13,Volta por Baixo - Ao Vivo,Henrique & Juliano,2229729,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul,2020,4,17,br,0.531,0.771,10,-5.897,1,0.05,0.386,0,0.942,0.467,123.414,192632,4
14,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,2149585,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF,2020,4,17,br,0.605,0.72,7,-3.616,0,0.0481,0.159,0,0.956,0.296,141.954,201856,4
15,SENTADÃO,PEDRO SAMPAIO,2136733,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,2020,4,17,br,0.68,0.869,6,-1.94,1,0.0589,0.178,0,0.223,0.924,173.997,143448,4
16,Dance Monkey,Tones And I,2135005,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,4,17,br,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
17,Cheirosa - Ao Vivo,Jorge & Mateus,2100501,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,2020,4,17,br,0.528,0.87,11,-3.123,1,0.0851,0.24,0,0.333,0.714,152.37,181930,4
18,Supera - Ao Vivo,Marília Mendonça,2082725,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,2020,4,17,br,0.665,0.743,4,-4.434,1,0.0567,0.0604,0,0.959,0.658,131.573,147748,4
19,Roses - Imanbek Remix,SAINt JHN,2059097,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,4,17,br,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
20,3 Batidas - Ao Vivo,Guilherme & Benuto,1965955,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k,2020,4,17,br,0.552,0.709,8,-5.435,1,0.129,0.611,0,0.763,0.527,117.581,157186,4
21,água com açúcar - ao vivo,Luan Santana,1935760,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu,2020,4,17,br,0.457,0.603,3,-7.729,1,0.0278,0.144,0,0.679,0.176,77.048,249847,4
22,Vem Me Satisfazer,MC Ingryd,1851731,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY,2020,4,17,br,0.862,0.561,8,-5.703,1,0.335,0.596,0,0.108,0.541,99.864,188388,3
23,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,1827564,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0,2020,4,17,br,0.394,0.918,7,-2.657,1,0.334,0.342,0,0.982,0.588,157.925,158969,4
24,Mentira - Ao Vivo,Felipe Araújo,1731117,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm,2020,4,17,br,0.543,0.756,11,-3.755,0,0.235,0.445,0,0.95,0.566,153.996,193670,4
25,Break My Heart,Dua Lipa,1709333,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020,4,17,br,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,221820,4
26,Briga Feia - Ao Vivo,Henrique & Juliano,1687199,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk,2020,4,17,br,0.59,0.846,11,-5.501,1,0.0616,0.108,0,0.93,0.565,167.991,194580,4
27,Blinding Lights,The Weeknd,1682151,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020,4,17,br,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
28,BALANÇA (feat. Pedro Sampaio),WC no Beat,1679777,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy,2020,4,17,br,0.696,0.716,1,-4.854,1,0.0958,0.0601,0.00013,0.242,0.469,145.97,126379,4
29,death bed (coffee for your head),Powfu,1676263,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020,4,17,br,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333,4
30,Aí Eu Bebo - Ao Vivo,Maiara & Maraisa,1629400,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf,2020,4,17,br,0.827,0.683,11,-5.113,0,0.0719,0.479,0,0.409,0.85,135.944,173892,4
31,Combatchy (feat. MC Rebecca),Anitta,1616743,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,2020,4,17,br,0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,157600,4
32,menina solta,Giulia Be,1607836,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1,2020,4,17,br,0.632,0.559,11,-6.74,0,0.0794,0.331,0,0.16,0.674,91.81,150026,4
33,Áudio - Ao Vivo em Brasília,Diego & Victor Hugo,1523334,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg,2020,4,17,br,0.605,0.812,11,-4.699,1,0.0403,0.515,0,0.419,0.451,110.081,190245,4
34,Tudo Ok,Thiaguinho MT,1495067,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,2020,4,17,br,0.814,0.755,11,-6.164,0,0.0942,0.239,0,0.306,0.963,79.976,178500,4
35,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos,1468355,https://open.spotify.com/track/4pnlRYoaaGu24SuC3et5Pv,2020,4,17,br,0.716,0.828,11,-4.375,1,0.0727,0.16,0,0.686,0.806,124.895,190950,4
36,Serenata - Ao Vivo,Marília Mendonça,1449469,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop,2020,4,17,br,0.711,0.711,4,-5.691,1,0.0896,0.103,0,0.971,0.743,131.813,156371,4
37,Tijolão - Ao Vivo,Jorge & Mateus,1448685,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7,2020,4,17,br,0.637,0.877,4,-3.68,0,0.198,0.469,0,0.343,0.691,118.889,175219,4
38,Despedida - Ao Vivo,Wesley Safadão,1437963,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg,2020,4,17,br,0.428,0.806,9,-6.317,1,0.207,0.16,0,0.681,0.637,176.212,202597,4
39,Carreira Solo - Ao Vivo,Gusttavo Lima,1425486,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN,2020,4,17,br,0.805,0.932,2,-1.151,1,0.0375,0.41,0,0.873,0.916,126.931,215767,4
40,The Box,Roddy Ricch,1418543,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,4,17,br,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653,4
41,Toosie Slide,Drake,1417173,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,2020,4,17,br,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,247059,4
42,Lençol Dobrado,João Gustavo e Murilo,1410165,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY,2020,4,17,br,0.707,0.664,2,-5.042,1,0.0382,0.361,0,0.331,0.674,124.991,179165,4
43,Surtada - Remix Brega Funk,Dadá Boladão,1362173,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,2020,4,17,br,0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,152784,4
44,Quarta Cadeira - Ao Vivo,Matheus & Kauan,1331366,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn,2020,4,17,br,0.565,0.82,5,-5.031,0,0.243,0.589,0,0.621,0.604,76.471,224002,4
45,Relógio Parado (Ao Vivo),Diego & Arnaldo,1287130,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw,2020,4,17,br,0.741,0.943,1,-1.401,1,0.0456,0.0486,0,0.965,0.725,124.987,180736,4
46,Amor de Que,Pabllo Vittar,1268940,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP,2020,4,17,br,0.737,0.819,11,-5.056,0,0.0446,0.0726,0,0.36,0.904,139.988,157929,4
47,Textão - Ao Vivo,Zé Neto & Cristiano,1259005,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF,2020,4,17,br,0.643,0.84,7,-4.21,1,0.0299,0.329,0,0.678,0.364,103.851,183073,4
48,Eterna Sacanagem,MC JottaPê,1231456,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i,2020,4,17,br,0.558,0.675,8,-4.564,1,0.484,0.501,0,0.106,0.769,92.678,168800,5
49,Ferida Curada,Zé Neto & Cristiano,1219372,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR,2020,4,17,br,0.49,0.845,2,-3.359,1,0.0973,0.49,0,0.213,0.548,146.105,159164,4
50,Tudo Aconteceu,MC Du Black,1201838,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo,2020,4,17,br,0.579,0.346,0,-13.975,0,0.368,0.86,2.02e-06,0.0945,0.741,102.374,155125,5
51,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,1151705,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI,2020,4,17,br,0.585,0.958,11,-2.396,1,0.0798,0.323,2.98e-06,0.324,0.832,173.99,154183,4
52,Physical,Dua Lipa,1109545,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,2020,4,17,br,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829,4
53,Tiro Certo - Ao Vivo,Zé Felipe,1064631,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk,2020,4,17,br,0.71,0.905,5,-5.146,1,0.0716,0.557,1.31e-06,0.709,0.688,130.046,179065,4
54,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Maverick Sabre,1037375,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,2020,4,17,br,0.881,0.661,11,-7.681,0,0.0343,0.098,0.0187,0.101,0.965,124.023,181306,4
55,Dois Lados,Wesley Safadão,1034706,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6,2020,4,17,br,0.664,0.852,1,-4.059,1,0.0534,0.417,0,0.101,0.934,160.035,147187,4
56,Pipa Voada (feat. Emicida),Rashid,1005589,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi,2020,4,17,br,0.758,0.732,5,-5.511,0,0.051,0.489,0,0.13,0.924,90.038,185333,4
57,Chama Ela (feat. Pedro Sampaio),Lexa,1005184,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ,2020,4,17,br,0.888,0.841,6,-1.933,1,0.147,0.46,9.12e-05,0.0568,0.964,149.994,120200,4
58,Amor de Fim de Noite,Orochi,1001204,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J,2020,4,17,br,0.473,0.427,7,-9.693,0,0.066,0.842,0,0.0839,0.694,138.655,221143,4
59,Segunda Taça - Ao Vivo,João Bosco & Vinicius,999025,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil,2020,4,17,br,0.61,0.867,9,-3.94,1,0.176,0.471,0,0.83,0.717,81.023,180346,4
60,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,995126,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP,2020,4,17,br,0.505,0.721,1,-5.86,1,0.061,0.768,0,0.869,0.421,106.248,189059,4
61,Declaração pro Bar - Ao Vivo,Guilherme & Benuto,993817,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0,2020,4,17,br,0.679,0.767,2,-5.058,0,0.133,0.69,0,0.805,0.603,112.901,161397,4
62,Erro Antigo - Ao Vivo,Diego & Victor Hugo,990115,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns,2020,4,17,br,0.625,0.826,9,-4.437,0,0.0692,0.553,0,0.355,0.64,147.83,171097,4
63,Falling,Trevor Daniel,971542,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020,4,17,br,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,159382,4
64,Lose Control,MEDUZA,965544,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020,4,17,br,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387,4
65,Say So,Doja Cat,963437,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,4,17,br,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
66,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,962813,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD,2020,4,17,br,0.611,0.791,2,-3.095,1,0.0436,0.245,0,0.237,0.572,111.928,174179,4
