Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
63,No Me Conoce - Remix,Jhay Cortez,8785272,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2020,1,24,global,0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4
64,LA CANCIÓN,J Balvin,8770582,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2020,1,24,global,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,4
65,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,8695982,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,2020,1,24,global,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,136366,4
66,Futsal Shuffle 2020,Lil Uzi Vert,8669510,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2020,1,24,global,0.881,0.457,7,-8.191,0,0.156,0.0327,0,0.231,0.296,136.97,198913,4
67,Eleven,Khalid,8656151,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74,2020,1,24,global,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,206361,4
68,Callaita,Bad Bunny,8426910,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2020,1,24,global,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4
69,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,8400874,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2020,1,24,global,0.857,0.621,9,-6.376,0,0.0825,0.148,0,0.0865,0.668,97.989,204467,4
70,Adicto (with Anuel AA & Ozuna),Tainy,8342011,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2020,1,24,global,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741,4
71,Heartless,The Weeknd,8152099,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2020,1,24,global,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,4
72,Shallow,Lady Gaga,8117633,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020,1,24,global,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
73,Old Town Road - Remix,Lil Nas X,8097306,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2020,1,24,global,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4
74,Trampoline (with ZAYN),SHAED,8077007,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,2020,1,24,global,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,184280,4
75,Goodbyes (Feat. Young Thug),Post Malone,8026103,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2020,1,24,global,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4
76,It's You,Ali Gatie,7992128,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2020,1,24,global,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4
77,VIBEZ,DaBaby,7907321,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,2020,1,24,global,0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,144935,4
78,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,7794095,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,2020,1,24,global,0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,244874,4
79,Blanco,J Balvin,7787228,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2020,1,24,global,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,145800,4
80,Forever Yours - Avicii Tribute,Kygo,7724277,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf,2020,1,24,global,0.529,0.612,10,-8.794,1,0.052,0.253,0,0.246,0.434,119.272,193847,4
81,How Do You Sleep?,Sam Smith,7684194,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2020,1,24,global,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205,5
82,Darkness,Eminem,7618955,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,2020,1,24,global,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,337147,4
83,Que Tire Pa Lante,Daddy Yankee,7544026,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,2020,1,24,global,0.658,0.901,7,-2.814,1,0.0357,0.0478,0,0.12,0.708,93.979,210520,4
84,Without Me,Halsey,7529279,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020,1,24,global,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
85,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,7480165,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,2020,1,24,global,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,216707,4
86,Aventura,Lunay,7451093,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,2020,1,24,global,0.729,0.726,5,-3.208,1,0.0422,0.223,0,0.101,0.876,92.025,217130,4
87,Ransom,Lil Tecca,7416638,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2020,1,24,global,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131240,4
88,Sunday Best,Surfaces,7413076,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020,1,24,global,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571,4
89,OUT WEST (feat. Young Thug),JACKBOYS,7369641,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2020,1,24,global,0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,157712,4
90,Yellow Hearts,Ant Saunders,7301052,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,2020,1,24,global,0.866,0.438,7,-8.943,1,0.0719,0.177,0,0.0743,0.695,129.039,223258,4
91,bury a friend,Billie Eilish,7280093,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2020,1,24,global,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
92,"Alone, Pt. II",Alan Walker,7255585,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,2020,1,24,global,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053,4
93,Happier,Marshmello,7237539,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2020,1,24,global,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4
94,July,Noah Cyrus,7182043,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,2020,1,24,global,0.708,0.186,9,-8.953,0,0.0422,0.868,0,0.0779,0.321,72.541,156107,4
95,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,7157402,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,2020,1,24,global,0.68,0.82,4,-4.197,0,0.151,0.0614,0,0.597,0.243,140.033,234653,4
96,Bellaquita - Remix,Dalex,7088433,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,2020,1,24,global,0.795,0.715,1,-3.582,1,0.0838,0.141,2.12e-06,0.179,0.758,165.941,304733,4
97,Blue World,Mac Miller,7060589,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,2020,1,24,global,0.742,0.553,8,-8.98,1,0.419,0.389,0,0.0694,0.508,84.931,209440,4
98,Bruises,Lewis Capaldi,6974505,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2020,1,24,global,0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,220492,4
99,Sucker,Jonas Brothers,6937517,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2020,1,24,global,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,181027,4
100,Never Seen the Rain,Tones And I,6874407,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2020,1,24,global,0.485,0.461,9,-5.646,1,0.0444,0.44,0,0.232,0.324,87.009,200756,4
1,Dance Monkey,Tones And I,46784119,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,1,31,global,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
2,The Box,Roddy Ricch,46163456,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,1,31,global,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653,4
3,Blinding Lights,The Weeknd,39499306,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2020,1,31,global,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
4,Tusa,KAROL G,34306204,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020,1,31,global,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
5,Don't Start Now,Dua Lipa,31619914,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2020,1,31,global,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4
6,Yummy,Justin Bieber,30271614,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,2020,1,31,global,0.687,0.514,9,-6.612,0,0.0897,0.366,0,0.116,0.494,145.921,210427,4
7,Godzilla (feat. Juice WRLD),Eminem,29736238,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020,1,31,global,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4
8,Falling,Trevor Daniel,29261780,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2020,1,31,global,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,159382,4
9,ROXANNE,Arizona Zervas,28640909,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020,1,31,global,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5
10,Life Is Good (feat. Drake),Future,28592972,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2020,1,31,global,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735,4
11,everything i wanted,Billie Eilish,26024099,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2020,1,31,global,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
12,Memories,Maroon 5,22617254,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020,1,31,global,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
13,Circles,Post Malone,22332149,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,1,31,global,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
14,Someone You Loved,Lewis Capaldi,20369189,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,1,31,global,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
15,bad guy,Billie Eilish,20241712,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020,1,31,global,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
16,RITMO (Bad Boys For Life),Black Eyed Peas,19440069,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2020,1,31,global,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4
17,Señorita,Shawn Mendes,18211740,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020,1,31,global,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
18,Physical,Dua Lipa,18129032,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,2020,1,31,global,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,193829,4
19,You should be sad,Halsey,16650060,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,2020,1,31,global,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,4
20,Adore You,Harry Styles,15975608,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020,1,31,global,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
21,Sigues Con El,Dímelo Flow,15689658,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2020,1,31,global,0.883,0.668,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.676,87.972,226533,4
22,Before You Go,Lewis Capaldi,15582616,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020,1,31,global,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4
23,My Oh My (feat. DaBaby),Camila Cabello,15392881,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2020,1,31,global,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4
24,Lose You To Love Me,Selena Gomez,14901308,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,2020,1,31,global,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459,4
25,Say So,Doja Cat,14559260,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,1,31,global,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
26,Suicidal,YNW Melly,14455627,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2020,1,31,global,0.735,0.369,9,-9.682,0,0.0688,0.334,0,0.126,0.235,140.004,222997,4
27,Vete,Bad Bunny,14102903,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,2020,1,31,global,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,4
28,Ride It,Regard,13462987,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2020,1,31,global,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606,4
29,Hola - Remix,Dalex,13017742,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2020,1,31,global,0.654,0.672,0,-5.98,0,0.311,0.471,0,0.0781,0.343,181.857,249520,4
30,Lose Control,MEDUZA,12945431,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020,1,31,global,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387,4
31,Rare,Selena Gomez,12679517,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,2020,1,31,global,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590,4
32,What A Man Gotta Do,Jonas Brothers,12580418,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,2020,1,31,global,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645,4
33,Morado,J Balvin,12401391,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,2020,1,31,global,0.881,0.696,11,-3.838,0,0.0797,0.137,4.13e-05,0.0927,0.781,97.002,200667,4
34,Roses - Imanbek Remix,SAINt JHN,12124388,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,1,31,global,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
35,What If I Told You That I Love You,Ali Gatie,11997662,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,2020,1,31,global,0.605,0.365,7,-11.144,1,0.111,0.63,6.83e-06,0.0554,0.224,84.628,193668,4
36,Fantasias,Rauw Alejandro,11944311,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,2020,1,31,global,0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,199711,4
37,Ballin' (with Roddy Ricch),Mustard,11834545,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2020,1,31,global,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,180435,4
38,SUGAR,BROCKHAMPTON,11821382,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,2020,1,31,global,0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,204533,4
39,BOP,DaBaby,11753524,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2020,1,31,global,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,4
40,hot girl bummer,blackbear,11741613,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2020,1,31,global,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093,1
41,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,11626887,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020,1,31,global,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4
42,when the party's over,Billie Eilish,11611403,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2020,1,31,global,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
43,I Don't Care (with Justin Bieber),Ed Sheeran,11599267,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2020,1,31,global,0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947,4
44,Muévelo,Nicky Jam,11224878,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,2020,1,31,global,0.594,0.808,7,-2.409,1,0.0489,0.415,1.39e-05,0.565,0.919,188.09,194892,4
45,Get Me,Justin Bieber,11213296,https://open.spotify.com/track/6zGPytJiZmFuyVq7RTNO9G,2020,1,31,global,0.824,0.503,6,-6.94,0,0.156,0.05,5.25e-05,0.107,0.784,109.397,185419,5
46,HIGHEST IN THE ROOM,Travis Scott,11041407,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2020,1,31,global,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
47,Me Gusta,Shakira,11025003,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,2020,1,31,global,0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,190570,4
48,Ayy Macarena,Tyga,10879833,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2020,1,31,global,0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,131607,4
49,China,Anuel AA,10652709,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2020,1,31,global,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,4
50,Good News,Mac Miller,10502618,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,2020,1,31,global,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040,4
51,High Fashion (feat. Mustard),Roddy Ricch,10498445,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020,1,31,global,0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,220487,4
52,Bandit (with YoungBoy Never Broke Again),Juice WRLD,10292007,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020,1,31,global,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,4
53,No Idea,Don Toliver,10087200,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2020,1,31,global,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4
54,lovely (with Khalid),Billie Eilish,10030663,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020,1,31,global,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
55,"10,000 Hours (with Justin Bieber)",Dan + Shay,9998465,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020,1,31,global,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693,4
56,Beautiful People (feat. Khalid),Ed Sheeran,9922646,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2020,1,31,global,0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,197867,4
57,Black Swan,BTS,9898931,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b,2020,1,31,global,0.719,0.758,2,-5.167,0,0.0851,0.137,0,0.129,0.49,147.023,198261,4
58,Lucid Dreams,Juice WRLD,9573076,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020,1,31,global,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
59,Watermelon Sugar,Harry Styles,9394184,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020,1,31,global,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4
60,If the World Was Ending - feat. Julia Michaels,JP Saxe,9289821,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020,1,31,global,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,4
61,Only The Young - Featured in Miss Americana,Taylor Swift,8884685,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC,2020,1,31,global,0.56,0.78,5,-4.895,0,0.0517,0.00244,0,0.0714,0.602,93.516,157507,4
62,7 rings,Ariana Grande,8847570,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2020,1,31,global,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627,4
63,No Me Conoce - Remix,Jhay Cortez,8770608,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2020,1,31,global,0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4
64,Whine Up,Nicky Jam,8756142,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,2020,1,31,global,0.817,0.665,9,-6.224,0,0.0758,0.0549,0,0.103,0.662,104.957,215460,4
65,LA CANCIÓN,J Balvin,8728190,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2020,1,31,global,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,4
66,Callaita,Bad Bunny,8558693,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2020,1,31,global,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4
67,Lalala,Y2K,8552339,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2020,1,31,global,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160627,4
68,Baby,Joker Bra,8492390,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0,2020,1,31,global,0.771,0.921,1,-4.228,0,0.109,0.166,0.000211,0.119,0.56,128.021,148125,4
69,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,8422626,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,2020,1,31,global,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,136366,4
70,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,8276505,https://open.spotify.com/track/1bRO28yzxgO3y3UmNR29TZ,2020,1,31,global,0.804,0.528,1,-3.231,1,0.378,0.125,0,0.41,0.321,138.005,184440,4
71,Sunday Best,Surfaces,8199453,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020,1,31,global,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571,4
72,Eleven,Khalid,8080589,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74,2020,1,31,global,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,206361,4
73,Shallow,Lady Gaga,8028055,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020,1,31,global,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
74,Old Town Road - Remix,Lil Nas X,7998129,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2020,1,31,global,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,157067,4
75,Adicto (with Anuel AA & Ozuna),Tainy,7932683,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2020,1,31,global,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741,4
76,It's You,Ali Gatie,7837434,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2020,1,31,global,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4
77,Woah,Lil Baby,7816276,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,2020,1,31,global,0.882,0.602,11,-5.554,1,0.245,0.0177,0,0.178,0.43,142.959,183011,4
78,Goodbyes (Feat. Young Thug),Post Malone,7672077,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2020,1,31,global,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4
79,Blanco,J Balvin,7629677,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2020,1,31,global,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,145800,4
80,OUT WEST (feat. Young Thug),JACKBOYS,7591038,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2020,1,31,global,0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,157712,4
81,Heartless,The Weeknd,7547458,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2020,1,31,global,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,4
82,Futsal Shuffle 2020,Lil Uzi Vert,7509450,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2020,1,31,global,0.881,0.457,7,-8.191,0,0.156,0.0327,0,0.231,0.296,136.97,198913,4
83,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,7486022,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2020,1,31,global,0.857,0.621,9,-6.376,0,0.0825,0.148,0,0.0865,0.668,97.989,204467,4
84,How Do You Sleep?,Sam Smith,7414091,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2020,1,31,global,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205,5
85,"Alone, Pt. II",Alan Walker,7327150,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,2020,1,31,global,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053,4
