Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
46,PTSD,G Herbo,3086974,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,2020,5,8,us,0.883,0.808,1,-3.158,0,0.183,0.0317,0,0.207,0.805,119.012,232065,4
47,Boss Bitch,Doja Cat,3035789,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020,5,8,us,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,134240,4
48,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,3018560,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,2020,5,8,us,0.655,0.441,9,-5.245,0,0.0629,0.474,0,0.099,0.273,139.957,225857,4
49,Godzilla (feat. Juice WRLD),Eminem,2980714,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020,5,8,us,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4
50,In Your Eyes,The Weeknd,2857615,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020,5,8,us,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4
51,If the World Was Ending - feat. Julia Michaels,JP Saxe,2851155,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020,5,8,us,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,4
52,Can I,Kehlani,2843897,https://open.spotify.com/track/0uDdI4fAXCuNhQbmxENdsO,2020,5,8,us,0.574,0.791,1,-3.752,1,0.11,0.419,0,0.0982,0.612,119.537,167810,4
53,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2827858,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020,5,8,us,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,4
54,Dance Monkey,Tones And I,2826487,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,5,8,us,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
55,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay,2794974,https://open.spotify.com/track/3Ddny34bFoYBb8dIGq5lwp,2020,5,8,us,0.565,0.569,6,-6.084,0,0.379,0.0352,8.81e-06,0.106,0.303,92.466,214825,5
56,BOP,DaBaby,2729276,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2020,5,8,us,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,4
57,Robbery,Juice WRLD,2683108,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2020,5,8,us,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,240051,5
58,Yo Perreo Sola,Bad Bunny,2666482,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,2020,5,8,us,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,172127,4
59,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,2635814,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,2020,5,8,us,0.837,0.482,8,-8.608,0,0.365,0.268,0,0.0991,0.444,143.01,169532,4
60,Demons (feat. Fivio Foreign & Sosa Geek),Drake,2610231,https://open.spotify.com/track/05aZ9sAU1YXndHv0FMi9iW,2020,5,8,us,0.543,0.766,0,-3.387,0,0.343,0.423,0,0.155,0.729,106.869,204805,3
61,Broke In A Minute,Tory Lanez,2605778,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,2020,5,8,us,0.929,0.7,0,-5.595,0,0.0906,0.144,0,0.349,0.802,120.009,132024,4
62,everything i wanted,Billie Eilish,2585909,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2020,5,8,us,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
63,Before You Go,Lewis Capaldi,2557917,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020,5,8,us,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4
64,ily (i love you baby) (feat. Emilee),Surf Mesa,2540247,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020,5,8,us,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547,4
65,That Way - Bonus Track,Lil Uzi Vert,2520073,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,2020,5,8,us,0.712,0.598,7,-5.368,0,0.0388,0.0546,0,0.154,0.504,130.007,212354,4
66,All Girls Are The Same,Juice WRLD,2474129,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,2020,5,8,us,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4
67,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2436303,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,2020,5,8,us,0.836,0.617,0,-4.363,1,0.0534,0.17,0,0.319,0.866,138.066,206702,4
68,FIND MY WAY,DaBaby,2362308,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor,2020,5,8,us,0.836,0.624,4,-6.75,0,0.184,0.187,0,0.138,0.7,103.0,139890,4
69,Selfish,Madison Beer,2317933,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,2020,5,8,us,0.378,0.461,9,-6.202,1,0.0275,0.627,0,0.386,0.232,75.363,223270,4
70,Codeine (feat. Gunna),NAV,2272918,https://open.spotify.com/track/6NzuJWrNriXAbSmscAuSIq,2020,5,8,us,0.969,0.604,4,-6.305,0,0.118,0.0922,0,0.105,0.899,126.988,188118,4
71,Heart On Ice,Rod Wave,2223528,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,2020,5,8,us,0.733,0.389,10,-8.468,0,0.0738,0.0513,0,0.141,0.244,157.878,159670,3
72,CITY OF ANGELS,24kGoldn,2219584,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,2020,5,8,us,0.686,0.541,0,-4.993,0,0.0493,0.042,0,0.0675,0.724,120.082,112493,4
73,"10,000 Hours (with Justin Bieber)",Dan + Shay,2219253,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020,5,8,us,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693,4
74,Jocelyn Flores,XXXTENTACION,2208237,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2020,5,8,us,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4
75,@ MEH,Playboi Carti,2188789,https://open.spotify.com/track/5UusfWUMMLEXLMc1ViNZoe,2020,5,8,us,0.876,0.492,11,-8.11,0,0.153,0.0136,0.000283,0.0678,0.4,151.044,166799,4
76,lovely (with Khalid),Billie Eilish,2184059,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020,5,8,us,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
77,Chasin' You,Morgan Wallen,2178585,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,2020,5,8,us,0.631,0.591,7,-5.785,1,0.0277,0.657,0,0.11,0.489,97.074,205453,4
78,bad guy,Billie Eilish,2167998,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020,5,8,us,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
79,Toxic,Kehlani,2158702,https://open.spotify.com/track/5nexAvWNhwg51EavnDgViy,2020,5,8,us,0.653,0.453,7,-5.395,0,0.0351,0.307,0.00101,0.113,0.0405,111.737,168183,4
80,Whiskey Glasses,Morgan Wallen,2127872,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,2020,5,8,us,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,4
81,Woah,Lil Baby,2124056,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,2020,5,8,us,0.883,0.599,11,-5.551,1,0.248,0.0177,0,0.179,0.413,142.976,183011,4
82,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2123501,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,2020,5,8,us,0.92,0.833,1,-3.18,1,0.253,0.0277,0,0.0596,0.645,141.034,165726,4
83,Money In The Grave (Drake ft. Rick Ross),Drake,2113041,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2020,5,8,us,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427,4
84,Ransom,Lil Tecca,2109282,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2020,5,8,us,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131240,4
85,BYE ME FUI,Bad Bunny,2097815,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,2020,5,8,us,0.712,0.599,5,-6.342,0,0.112,0.412,2.15e-05,0.103,0.588,179.788,178000,4
86,Safaera,Bad Bunny,2094746,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2020,5,8,us,0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,295177,4
87,OUT WEST (feat. Young Thug),JACKBOYS,2076445,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2020,5,8,us,0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,157712,4
88,Deep End Freestyle,Sleepy Hallow,2062083,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,2020,5,8,us,0.876,0.479,4,-6.687,0,0.44,0.703,0,0.102,0.776,133.858,115200,4
89,Heartless,The Weeknd,2054340,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,2020,5,8,us,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267,4
90,SLOW DANCING IN THE DARK,Joji,2036217,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,2020,5,8,us,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4
91,Beautiful Crazy,Luke Combs,2032006,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,2020,5,8,us,0.551,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,193200,4
92,PA' ROMPERLA,Bad Bunny,2031156,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,2020,5,8,us,0.772,0.83,7,-5.019,1,0.0599,0.016,0,0.0843,0.697,94.011,194200,4
93,SAD!,XXXTENTACION,2023002,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2020,5,8,us,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
94,Level of Concern,Twenty One Pilots,1996405,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,2020,5,8,us,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,220051,4
95,Like That (feat. Gucci Mane),Doja Cat,1990884,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,2020,5,8,us,0.879,0.499,4,-6.027,0,0.18,0.24,0,0.0967,0.405,106.043,163173,4
96,Change Your Life (feat. Jhené Aiko),Kehlani,1967844,https://open.spotify.com/track/1YqXXJDSlDHrp66g9as4uo,2020,5,8,us,0.665,0.749,5,-6.526,0,0.0834,0.0375,1.95e-06,0.0837,0.701,146.886,191129,4
97,Memories,Maroon 5,1964135,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020,5,8,us,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
98,when the party's over,Billie Eilish,1960147,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2020,5,8,us,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
99,Suicidal,YNW Melly,1954531,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2020,5,8,us,0.735,0.369,9,-9.682,0,0.0688,0.334,0,0.126,0.235,140.004,222997,4
100,Six Feet Apart,Luke Combs,1942035,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V,2020,5,8,us,0.565,0.598,6,-5.894,1,0.0276,0.335,0,0.124,0.449,155.814,199068,4
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,12175320,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020,5,15,us,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,181733,4
2,THE SCOTTS,THE SCOTTS,9458216,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,2020,5,15,us,0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,165978,4
3,Blueberry Faygo,Lil Mosey,8153838,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020,5,15,us,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,162547,4
4,Blinding Lights,The Weeknd,7752167,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020,5,15,us,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
5,Toosie Slide,Drake,7186601,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020,5,15,us,0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,0.845,81.604,247059,4
6,GOOBA,6ix9ine,6798540,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,2020,5,15,us,0.611,0.688,1,-5.688,1,0.341,0.0264,0,0.251,0.393,178.462,132303,4
7,The Box,Roddy Ricch,6762054,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,5,15,us,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653,4
8,Party Girl,StaySolidRocky,6014642,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,2020,5,15,us,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,147800,4
9,Roses - Imanbek Remix,SAINt JHN,5983552,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,5,15,us,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
10,Stuck with U (with Justin Bieber),Ariana Grande,5952929,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020,5,15,us,0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,228482,3
11,WHATS POPPIN,Jack Harlow,5833180,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,2020,5,15,us,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,139741,4
12,Savage Remix (feat. Beyoncé),Megan Thee Stallion,5811822,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,2020,5,15,us,0.822,0.743,10,-4.772,0,0.28,0.016,0,0.127,0.636,84.459,242001,4
13,Life Is Good (feat. Drake),Future,5474055,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,2020,5,15,us,0.795,0.574,2,-6.903,0,0.487,0.067,0,0.15,0.537,142.053,237918,4
14,Solitaires (feat. Travis Scott),Future,5260360,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF,2020,5,15,us,0.691,0.632,1,-7.598,1,0.0513,0.122,0,0.0646,0.488,169.982,205666,4
15,After Party,Don Toliver,5222251,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,2020,5,15,us,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,167916,4
16,Righteous,Juice WRLD,5102382,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,2020,5,15,us,0.707,0.622,0,-6.951,1,0.031,0.0397,0,0.149,0.223,142.942,243357,4
17,death bed (coffee for your head),Powfu,4780384,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020,5,15,us,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333,4
18,Walk Em Down (feat. Roddy Ricch),NLE Choppa,4731057,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,2020,5,15,us,0.867,0.744,2,-5.171,1,0.227,0.268,0,0.0713,0.645,84.005,173288,4
19,Say So (feat. Nicki Minaj),Doja Cat,4640701,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,2020,5,15,us,0.856,0.641,11,-4.64,0,0.204,0.119,4.97e-06,0.427,0.745,111.004,206221,4
20,Sunday Best,Surfaces,4622336,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020,5,15,us,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571,4
21,Circles,Post Malone,4562227,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,5,15,us,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
22,Intentions (feat. Quavo),Justin Bieber,4405412,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020,5,15,us,0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,212867,4
23,Don't Start Now,Dua Lipa,4374808,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020,5,15,us,0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,183290,4
24,Flex (feat. Juice WRLD),Polo G,4350759,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,2020,5,15,us,0.752,0.673,10,-5.792,0,0.153,0.0538,0,0.133,0.35,164.009,163902,4
25,Chicago Freestyle (feat. Giveon),Drake,4217844,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,2020,5,15,us,0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,220488,4
26,Say So,Doja Cat,4094429,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,5,15,us,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
27,Adore You,Harry Styles,4071140,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020,5,15,us,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
28,Supalonely,BENEE,4047962,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020,5,15,us,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480,4
29,All Bad (feat. Lil Uzi Vert),Future,4002696,https://open.spotify.com/track/021lWIHJrURZrmvYQ1xcM8,2020,5,15,us,0.931,0.667,6,-7.043,0,0.318,0.0144,0,0.15,0.667,142.039,207739,4
30,ROXANNE,Arizona Zervas,3906973,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020,5,15,us,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5
31,Falling,Trevor Daniel,3881594,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020,5,15,us,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,159382,4
32,Be Kind (with Halsey),Marshmello,3853364,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020,5,15,us,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762,4
33,goosebumps,Travis Scott,3576496,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2020,5,15,us,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837,4
34,High Fashion (feat. Mustard),Roddy Ricch,3569834,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020,5,15,us,0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,220487,4
35,Trillionaire (feat. Youngboy Never Broke Again),Future,3566915,https://open.spotify.com/track/740kQ8xwSGloumdiKR5Cwz,2020,5,15,us,0.768,0.526,0,-7.182,1,0.209,0.237,0,0.139,0.473,139.999,167552,4
36,Play Date,Melanie Martinez,3507417,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,2020,5,15,us,0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,179867,4
37,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3487939,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020,5,15,us,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4
38,Go Stupid,Polo G,3446909,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd,2020,5,15,us,0.92,0.833,1,-3.18,1,0.253,0.0277,0,0.0596,0.645,141.034,165726,4
39,Break My Heart,Dua Lipa,3443529,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020,5,15,us,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,221820,4
40,HIGHEST IN THE ROOM,Travis Scott,3427178,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2020,5,15,us,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
41,Turks (with Gunna & ft. Travis Scott),NAV,3388539,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,2020,5,15,us,0.894,0.618,7,-4.356,0,0.129,0.0808,0,0.558,0.379,119.1,161320,4
42,Ballin' (with Roddy Ricch),Mustard,3294816,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2020,5,15,us,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,180435,4
43,SICKO MODE,Travis Scott,3230214,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2020,5,15,us,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4
44,Myron,Lil Uzi Vert,3229074,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,2020,5,15,us,0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,224955,4
45,Lucid Dreams,Juice WRLD,3186132,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020,5,15,us,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
46,hot girl bummer,blackbear,3181504,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2020,5,15,us,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093,1
47,Lose Somebody,Kygo,3126839,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,2020,5,15,us,0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,199549,4
48,P2,Lil Uzi Vert,3126104,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,2020,5,15,us,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4
49,Savage,Megan Thee Stallion,3101920,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,2020,5,15,us,0.843,0.741,11,-5.609,1,0.334,0.0252,0,0.096,0.68,168.983,155497,4
50,Someone You Loved,Lewis Capaldi,3097670,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,5,15,us,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
51,Be Something (feat. Lil Baby),Polo G,3089825,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS,2020,5,15,us,0.829,0.52,8,-10.34,1,0.294,0.0232,0,0.134,0.248,136.103,194118,4
52,Boss Bitch,Doja Cat,2955977,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020,5,15,us,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,134240,4
53,PTSD,G Herbo,2903145,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,2020,5,15,us,0.883,0.808,1,-3.158,0,0.183,0.0317,0,0.207,0.805,119.012,232065,4
54,ily (i love you baby) (feat. Emilee),Surf Mesa,2900249,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020,5,15,us,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547,4
55,Daisies,Katy Perry,2889822,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,2020,5,15,us,0.639,0.546,1,-5.382,1,0.0407,0.0837,0,0.122,0.149,122.179,173124,4
56,Godzilla (feat. Juice WRLD),Eminem,2885164,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020,5,15,us,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4
57,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2789442,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020,5,15,us,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,4
58,If the World Was Ending - feat. Julia Michaels,JP Saxe,2785975,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020,5,15,us,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,4
59,Dance Monkey,Tones And I,2770708,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,5,15,us,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
60,BOP,DaBaby,2761412,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2020,5,15,us,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,4
61,Watermelon Sugar,Harry Styles,2757401,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020,5,15,us,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4
62,Pain 1993 (with Playboi Carti),Drake,2739741,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,2020,5,15,us,0.825,0.373,5,-5.532,0,0.108,0.163,0,0.368,0.12,77.271,149078,4
63,Robbery,Juice WRLD,2715926,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2020,5,15,us,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,240051,5
64,In Your Eyes,The Weeknd,2667872,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020,5,15,us,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4
65,Yo Perreo Sola,Bad Bunny,2666961,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,2020,5,15,us,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,172127,4
66,Before You Go,Lewis Capaldi,2663283,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020,5,15,us,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4
67,Broke In A Minute,Tory Lanez,2536473,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,2020,5,15,us,0.929,0.7,0,-5.595,0,0.0906,0.144,0,0.349,0.802,120.009,132024,4
